mass_A
t	v_{x}
12.433333333333334	0.017266139997103563
12.466666666666667	0.016196309365722528
12.5	0.014956507469470895
12.533333333333335	0.013985499213537906
12.566666666666668	0.014459194920106827
12.600000000000001	0.015063259034087423
12.633333333333335	0.014014811296897889
12.666666666666668	0.013783630772426376
12.700000000000001	0.014459483770975282
12.733333333333334	0.015032934832265553
12.766666666666667	0.014828584254996727
12.8	0.013668575597931484
12.833333333333334	0.01409359632070826
12.866666666666667	0.014165032909802212
12.9	0.01274325583724278
12.933333333333334	0.013299131549124491
12.966666666666667	0.013515712485275846
13.0	0.011150978649631674
13.033333333333335	0.011124820209156125
13.066666666666668	0.012582104193635915
13.100000000000001	0.012665226420824382
13.133333333333335	0.011948916040712717
13.166666666666668	0.010980969139462756
13.200000000000001	0.009238924942111251
13.233333333333334	0.009959389643459758
13.266666666666667	0.009870284737169062
13.3	0.00876792419945312
13.333333333333334	0.009400056836522497
13.366666666666667	0.008782762911116591
13.4	0.009643735810581063
13.433333333333334	0.00952682410337953
13.466666666666667	0.007855662159173861
13.5	0.00837679542893588
13.533333333333335	0.008399342811648093
13.566666666666668	0.007725409215120303
13.600000000000001	0.007729270436547508
13.633333333333335	0.008707832348129284
13.666666666666668	0.008588194776732706
13.700000000000001	0.00784099257161244
13.733333333333334	0.007362544782688768
13.766666666666667	0.006680083321784368
13.8	0.006082589350928826
13.833333333333334	0.005566913397840634
13.866666666666667	0.004849855511522336
13.9	0.005265406503064005
13.933333333333334	0.005159018612653387
13.966666666666667	0.004441018440873554
14.000000000000002	0.004956143533171733
14.033333333333335	0.004673988436635483
14.066666666666668	0.004488819891048846
14.100000000000001	0.005188428605704924
14.133333333333335	0.0029731642052238084
14.166666666666668	5.3278164832124316E-5
14.200000000000001	0.007029373653934659
14.233333333333334	0.007631289934271127
14.266666666666667	0.0022620129866503455
14.3	0.0027778023150941003
14.333333333333334	0.0015048810580290458
14.366666666666667	0.0016487396254600778
14.4	0.003087579310203264
14.433333333333334	0.0035568472851387188
14.466666666666667	0.0022724102004437505
14.500000000000002	4.6981680277164974E-4
14.533333333333335	2.0962520541953047E-4
14.566666666666668	6.810109103742435E-4
14.600000000000001	7.110647473598288E-4
14.633333333333335	7.659868801251148E-4
14.666666666666668	-3.100604527254881E-5
14.700000000000001	-8.492707159809176E-4
14.733333333333334	4.764301670685531E-5
14.766666666666667	-2.7053701700510214E-4
14.8	-0.0011987483331282619
14.833333333333334	-0.001468011429277658
14.866666666666667	-0.001320954505566204
14.9	-7.900934509128975E-4
14.933333333333334	-0.001139141610910907
14.966666666666667	-0.0014608434928417915
15.000000000000002	-0.0011847292648973413
15.033333333333335	-0.0012486689063758863
15.066666666666668	-0.0029421647370989658
15.100000000000001	-0.0033091741199924155
15.133333333333335	-0.002559786492206631
15.166666666666668	-0.002119580742367752
15.200000000000001	-0.0016591356364021306
15.233333333333334	-0.002032169817721307
15.266666666666667	-0.002992103646978313
15.3	-0.003575228195525491
15.333333333333334	-0.00262000256591625
15.366666666666667	-0.0013507007253147501
15.4	-9.094463973517557E-4
15.433333333333334	-4.8644140970964647E-4
15.466666666666667	-4.384255066065586E-4
15.500000000000002	-4.406460395617176E-4
15.533333333333335	-1.289424714342462E-4
15.566666666666668	-2.8986563970012755E-4
15.600000000000001	-1.511682089125428E-4
15.633333333333335	2.6838356234302747E-4
15.666666666666668	2.4920254582075466E-4
15.700000000000001	1.3507643835423028E-4
15.733333333333334	6.70373669905601E-4
15.766666666666667	8.699950837270816E-4
15.8	1.418303844876357E-4
15.833333333333334	4.513669054439564E-4
15.866666666666667	0.0011058512876218189
15.9	8.644905401419167E-4
15.933333333333334	4.053631770763355E-4
15.966666666666669	5.887887984425839E-4
16.0	0.0010486994103056447
16.033333333333335	6.568041761475658E-4
16.066666666666666	6.109240536064528E-5
16.1	1.5236441368278027E-4
16.133333333333333	4.3329344160147377E-4
16.166666666666668	2.8488800139288045E-4
16.2	3.3398035624708234E-4
16.233333333333334	-9.290151935385317E-5
16.26666666666667	-4.015690607347625E-4
16.3	-5.456225354535111E-5
16.333333333333336	-4.854454073424541E-4
16.366666666666667	-4.887832553635993E-4
16.400000000000002	-5.216441167117488E-4
16.433333333333334	-2.4314387027242867E-4
16.46666666666667	-4.178520468595497E-5
16.5	-2.1416776994163258E-4
16.533333333333335	-2.2399687307325962E-4
16.566666666666666	-7.591532097210467E-5
16.6	-3.432295489111805E-5
16.633333333333333	-3.1704206419649704E-4
16.666666666666668	3.0289305098720713E-5
16.700000000000003	-2.1589156767105356E-5
16.733333333333334	-4.19117063205029E-4
16.76666666666667	-2.840795962859173E-4
16.8	3.87683161376141E-4
16.833333333333336	5.266775677025636E-4
16.866666666666667	4.642056946123793E-4
16.900000000000002	4.513981959125699E-4
16.933333333333334	2.749315504777149E-4
16.96666666666667	3.501843904603293E-5
17.0	1.6621077816243818E-4
17.033333333333335	-1.3886092492691434E-4
17.066666666666666	6.010773761627537E-4
17.1	3.3728743072629206E-4
17.133333333333333	-5.453797452745456E-4
17.166666666666668	1.2803752205868644E-4
17.200000000000003	0.001981472245786471
17.233333333333334	0.004678166120002647
17.26666666666667	0.003729610804118855
17.3	5.663446832880841E-4
17.333333333333336	-0.0022892623585030656
17.366666666666667	-0.0023754735637886108
17.400000000000002	0.0019711603510640034
17.433333333333334	0.00422676494592844
17.46666666666667	0.006553647801267233
17.5	0.006328806040399718
17.533333333333335	0.002783153375484538
17.566666666666666	0.0011511194862661475
17.6	1.7766479763368226E-4
17.633333333333333	0.0034157743721575664
17.666666666666668	0.00630931313882996
17.700000000000003	0.005702616772636997
17.733333333333334	0.006512439296724172
17.76666666666667	0.009374417516368683
17.8	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
