#     point_x       point_y       point_z           U_x           U_y           U_z
     0.843229    0.00228069          0.01    0.00230663   2.00999e-05             0
     0.850131    0.00228069          0.01    0.00218561   2.12402e-05             0
     0.856807    0.00228069          0.01    0.00206273   2.21061e-05             0
     0.863263    0.00228069          0.01    0.00193965   2.27383e-05             0
     0.869508    0.00228069          0.01    0.00181766   2.31732e-05             0
     0.875548    0.00228069          0.01    0.00169777   2.34425e-05             0
      0.88139    0.00228069          0.01    0.00158074   2.35739e-05             0
      0.88704    0.00228069          0.01    0.00146712   2.35902e-05             0
     0.892504    0.00228069          0.01    0.00135733   2.35105e-05             0
     0.897789    0.00228069          0.01    0.00125162   2.33499e-05             0
     0.902901    0.00228069          0.01     0.0011502     2.312e-05             0
     0.907845    0.00228069          0.01    0.00105317   2.28295e-05             0
     0.912626    0.00228069          0.01   0.000960604   2.24842e-05             0
     0.917251    0.00228069          0.01   0.000872516   2.20879e-05             0
     0.921724    0.00228069          0.01   0.000788914   2.16426e-05             0
      0.92605    0.00228069          0.01   0.000709782   2.11485e-05             0
     0.930234    0.00228069          0.01   0.000635096    2.0605e-05             0
     0.934281    0.00228069          0.01   0.000564826   2.00106e-05             0
     0.938195    0.00228069          0.01   0.000498938   1.93632e-05             0
     0.941981    0.00228069          0.01   0.000437396   1.86607e-05             0
     0.945642    0.00228069          0.01   0.000380161   1.79007e-05             0
     0.949183    0.00228069          0.01   0.000327194   1.70812e-05             0
     0.952608    0.00228069          0.01    0.00027845   1.62006e-05             0
      0.95592    0.00228069          0.01   0.000233881   1.52579e-05             0
     0.959124    0.00228069          0.01   0.000193432   1.42528e-05             0
     0.962223    0.00228069          0.01   0.000157041   1.31861e-05             0
      0.96522    0.00228069          0.01   0.000124633   1.20596e-05             0
     0.968118    0.00228069          0.01   9.61236e-05   1.08766e-05             0
     0.970922    0.00228069          0.01   7.14141e-05   9.64199e-06             0
     0.973633    0.00228069          0.01   5.03882e-05   8.36276e-06             0
     0.976256    0.00228069          0.01   3.29104e-05   7.04843e-06             0
     0.978792    0.00228069          0.01   1.88226e-05   5.71175e-06             0
     0.981245    0.00228069          0.01   7.93969e-06   4.36972e-06             0
     0.983618    0.00228069          0.01   4.42424e-08   3.04501e-06             0
     0.985913    0.00228069          0.01  -5.12032e-06   1.76816e-06             0
     0.988132    0.00228069          0.01  -7.85918e-06   5.80806e-07             0
     0.990279    0.00228069          0.01  -8.53851e-06  -4.59531e-07             0
     0.992355    0.00228069          0.01  -7.60158e-06  -1.27281e-06             0
     0.994363    0.00228069          0.01  -5.58305e-06  -1.74909e-06             0
     0.996305    0.00228069          0.01  -3.14837e-06  -1.74611e-06             0
     0.998183    0.00228069          0.01  -1.07149e-06  -1.14832e-06             0
            1    0.00228069          0.01             0             0             0
   0.00181672    0.00349749          0.01  -6.33173e-07   8.18422e-07             0
            0    0.00349749          0.01             0             0             0
   0.00369508    0.00349749          0.01  -1.23456e-06   7.06409e-07             0
   0.00563718    0.00349749          0.01  -1.11556e-06  -1.56523e-07             0
   0.00764519    0.00349749          0.01   2.69403e-07  -1.49871e-06             0
   0.00972134    0.00349749          0.01   3.37608e-06  -3.12191e-06             0
    0.0118679    0.00349749          0.01   8.52617e-06  -4.88657e-06             0
    0.0140874    0.00349749          0.01    1.5957e-05  -6.69647e-06             0
    0.0163821    0.00349749          0.01   2.58394e-05  -8.48495e-06             0
    0.0187548    0.00349749          0.01   3.82898e-05  -1.02075e-05             0
    0.0212079    0.00349749          0.01   5.33781e-05  -1.18344e-05             0
    0.0237443    0.00349749          0.01    7.1135e-05  -1.33453e-05             0
    0.0263667    0.00349749          0.01   9.15576e-05  -1.47253e-05             0
    0.0290782    0.00349749          0.01   0.000114613  -1.59635e-05             0
    0.0318816    0.00349749          0.01   0.000140238  -1.70519e-05             0
